"Sale_ID","Cust_ID","Prod_ID","Qty_Purchased","Date_Purchased"
"SALE8105","CUST4866","PROD1728","3","2024/5/28"
"SALE8105","CUST4782","PROD1746","4","2024/4/27"
"SALE8105","CUST5142","PROD1767","1","2024/5/18"
"SALE8105","CUST4731","PROD1743","4","2024/10/11"
"SALE8105","CUST4877","PROD1732","5","2024/11/26"
"SALE8105","CUST4693","PROD1730","2","2024/7/25"
"SALE8105","CUST4825","PROD1734","4","2024/11/22"
"SALE8105","CUST5132","PROD1738","1","2024/3/6"
"SALE8105","CUST4888","PROD1761","2","2024/5/19"
"SALE8105","CUST5087","PROD1760","4","2024/9/5"
"SALE8105","CUST4703","PROD1742","5","2024/9/12"
"SALE8105","CUST5042","PROD1737","2","2024/12/29"
"SALE8105","CUST5092","PROD1764","5","2024/11/9"
"SALE8105","CUST4757","PROD1746","1","2024/6/12"
"SALE8105","CUST4863","PROD1735","4","2024/3/20"
"SALE8105","CUST4791","PROD1742","3","2024/7/26"
"SALE8105","CUST4831","PROD1763","4","2024/9/19"
"SALE8105","CUST4842","PROD1750","5","2024/7/9"
"SALE8105","CUST4703","PROD1748","3","2024/9/13"
"SALE8105","CUST4688","PROD1738","1","2024/3/9"
"SALE8105","CUST4700","PROD1742","5","2024/8/17"
"SALE8105","CUST5142","PROD1728","5","2024/9/15"
"SALE8105","CUST5133","PROD1749","5","2024/10/16"
"SALE8105","CUST4714","PROD1738","2","2024/1/18"
"SALE8105","CUST5027","PROD1748","5","2024/9/20"
"SALE8105","CUST5095","PROD1743","5","2024/3/31"
"SALE8105","CUST4717","PROD1769","1","2024/12/5"
"SALE8105","CUST5096","PROD1749","3","2024/8/1"
"SALE8105","CUST5079","PROD1729","5","2024/9/25"
"SALE8105","CUST4899","PROD1753","1","2024/10/13"
"SALE8105","CUST4839","PROD1749","5","2024/6/20"
"SALE8105","CUST5087","PROD1727","2","2024/2/27"
"SALE8105","CUST4950","PROD1746","3","2024/9/19"
"SALE8105","CUST4982","PROD1729","1","2024/2/25"
"SALE8105","CUST5058","PROD1753","1","2024/3/6"
"SALE8105","CUST5073","PROD1763","2","2024/9/1"
"SALE8105","CUST4921","PROD1765","5","2024/7/6"
"SALE8105","CUST4701","PROD1763","2","2024/11/10"
"SALE8105","CUST5144","PROD1764","3","2024/10/11"
"SALE8105","CUST4934","PROD1727","3","2024/5/30"
"SALE8105","CUST4864","PROD1761","5","2024/3/23"
"SALE8105","CUST4799","PROD1730","5","2024/12/3"
"SALE8105","CUST5002","PROD1755","1","2024/9/28"
"SALE8105","CUST4728","PROD1732","5","2024/11/9"
"SALE8105","CUST4735","PROD1759","3","2024/5/11"
"SALE8105","CUST4944","PROD1741","3","2024/3/13"
"SALE8105","CUST5027","PROD1767","4","2024/11/1"
"SALE8105","CUST5114","PROD1763","4","2024/10/16"
"SALE8105","CUST4778","PROD1756","2","2024/7/8"
"SALE8105","CUST5171","PROD1729","2","2024/1/20"
"SALE8105","CUST5033","PROD1753","3","2024/4/11"
"SALE8105","CUST4804","PROD1764","1","2024/4/25"
"SALE8105","CUST4857","PROD1760","2","2024/3/15"
"SALE8105","CUST5051","PROD1749","3","2024/4/27"
"SALE8105","CUST5104","PROD1731","4","2024/7/14"
"SALE8105","CUST5006","PROD1756","1","2024/8/21"
"SALE8105","CUST4948","PROD1743","3","2024/3/18"
"SALE8105","CUST5117","PROD1765","5","2024/3/10"
"SALE8105","CUST5019","PROD1753","2","2024/3/19"
"SALE8105","CUST5050","PROD1736","2","2024/10/10"
"SALE8105","CUST5145","PROD1737","3","2024/8/1"
"SALE8105","CUST5164","PROD1763","1","2024/6/1"
"SALE8105","CUST4712","PROD1733","3","2024/2/21"
"SALE8105","CUST4862","PROD1743","3","2024/12/23"
"SALE8105","CUST5058","PROD1745","2","2024/4/25"
"SALE8105","CUST4682","PROD1759","5","2024/2/6"
"SALE8105","CUST4686","PROD1749","5","2024/10/7"
"SALE8105","CUST4977","PROD1744","2","2024/2/3"
"SALE8105","CUST4714","PROD1725","4","2024/3/17"
"SALE8105","CUST5010","PROD1754","5","2024/2/12"
"SALE8105","CUST5112","PROD1768","1","2024/8/29"
"SALE8105","CUST4911","PROD1751","1","2024/3/16"
"SALE8105","CUST4919","PROD1747","5","2024/3/16"
"SALE8105","CUST5085","PROD1764","1","2024/11/17"
"SALE8105","CUST4885","PROD1752","3","2024/10/22"
"SALE8105","CUST4968","PROD1761","1","2024/3/9"
"SALE8105","CUST4718","PROD1735","2","2024/7/13"
"SALE8105","CUST4982","PROD1726","2","2024/4/1"
"SALE8105","CUST5114","PROD1730","4","2024/8/15"
"SALE8105","CUST4947","PROD1752","5","2024/7/30"
"SALE8105","CUST4869","PROD1728","1","2024/9/11"
"SALE8105","CUST5152","PROD1733","1","2024/10/23"
"SALE8105","CUST4819","PROD1729","3","2024/6/7"
"SALE8105","CUST4683","PROD1739","3","2024/12/5"
"SALE8105","CUST4688","PROD1765","2","2024/10/14"
"SALE8105","CUST4894","PROD1730","4","2024/10/1"
"SALE8105","CUST5129","PROD1732","4","2024/8/7"
"SALE8105","CUST5118","PROD1754","4","2024/11/7"
"SALE8105","CUST5062","PROD1727","5","2024/7/14"
"SALE8105","CUST4885","PROD1735","1","2024/12/12"
"SALE8105","CUST4780","PROD1741","5","2024/10/7"
"SALE8105","CUST5092","PROD1733","4","2024/5/4"
"SALE8105","CUST5130","PROD1748","2","2024/6/24"
"SALE8105","CUST4829","PROD1747","4","2024/3/6"
"SALE8105","CUST4712","PROD1746","1","2024/10/24"
"SALE8105","CUST5174","PROD1756","2","2024/3/17"
"SALE8105","CUST5135","PROD1759","2","2024/2/28"
"SALE8105","CUST4982","PROD1736","3","2024/9/8"
"SALE8105","CUST4688","PROD1725","2","2024/4/7"
"SALE8105","CUST5112","PROD1763","1","2024/7/5"
"SALE8105","CUST4788","PROD1759","5","2024/3/14"
"SALE8105","CUST4812","PROD1760","4","2024/9/19"
"SALE8105","CUST5155","PROD1751","4","2024/1/15"
"SALE8105","CUST4716","PROD1761","2","2024/1/14"
"SALE8105","CUST4947","PROD1741","3","2024/9/12"
"SALE8105","CUST4742","PROD1762","3","2024/6/29"
"SALE8105","CUST5162","PROD1747","2","2024/2/14"
"SALE8105","CUST4792","PROD1750","5","2024/3/29"
"SALE8105","CUST5040","PROD1748","5","2024/3/9"
"SALE8105","CUST4782","PROD1769","4","2024/7/13"
"SALE8105","CUST4878","PROD1754","3","2024/10/25"
"SALE8105","CUST4901","PROD1756","3","2024/10/4"
"SALE8105","CUST5109","PROD1726","4","2024/10/27"
"SALE8105","CUST5165","PROD1749","3","2024/9/2"
"SALE8105","CUST4914","PROD1740","5","2024/1/4"
"SALE8105","CUST5180","PROD1735","5","2024/3/29"
"SALE8105","CUST4744","PROD1762","4","2024/10/15"
"SALE8105","CUST4797","PROD1739","4","2024/8/23"
"SALE8105","CUST4979","PROD1727","1","2024/11/13"
"SALE8105","CUST5082","PROD1756","4","2024/10/23"
"SALE8105","CUST4943","PROD1731","3","2024/1/2"
"SALE8105","CUST4788","PROD1740","2","2024/4/10"
"SALE8105","CUST4779","PROD1767","1","2024/2/3"
"SALE8105","CUST4863","PROD1747","2","2024/5/2"
"SALE8105","CUST5099","PROD1736","2","2024/2/12"
"SALE8105","CUST5124","PROD1767","4","2024/6/5"
"SALE8105","CUST5092","PROD1738","3","2024/11/1"
"SALE8105","CUST5168","PROD1739","3","2024/11/5"
"SALE8105","CUST5012","PROD1763","3","2024/5/6"
"SALE8105","CUST4810","PROD1747","4","2024/10/19"
"SALE8105","CUST4803","PROD1767","2","2024/11/19"
"SALE8105","CUST5094","PROD1758","3","2024/6/30"
"SALE8105","CUST4716","PROD1742","2","2024/12/5"
"SALE8105","CUST4903","PROD1740","2","2024/11/14"
"SALE8105","CUST5123","PROD1748","5","2024/5/24"
"SALE8105","CUST5101","PROD1769","5","2024/7/25"
"SALE8105","CUST4699","PROD1750","2","2024/8/22"
"SALE8105","CUST4820","PROD1767","1","2024/10/4"
"SALE8105","CUST4886","PROD1748","2","2024/10/15"
"SALE8105","CUST4752","PROD1751","4","2024/4/2"
"SALE8105","CUST5133","PROD1727","2","2024/9/5"
"SALE8105","CUST4702","PROD1738","1","2024/8/18"
"SALE8105","CUST4997","PROD1744","3","2024/5/8"
"SALE8105","CUST4724","PROD1732","3","2024/7/2"
"SALE8105","CUST5121","PROD1757","4","2024/11/3"
"SALE8105","CUST4846","PROD1730","1","2024/6/17"
"SALE8105","CUST4946","PROD1765","5","2024/11/10"
"SALE8105","CUST4904","PROD1767","5","2024/5/14"
"SALE8105","CUST4813","PROD1749","3","2024/11/28"
"SALE8105","CUST5030","PROD1761","2","2024/1/22"
"SALE8105","CUST5088","PROD1755","3","2024/6/9"
"SALE8105","CUST5065","PROD1732","4","2024/4/11"
"SALE8105","CUST5051","PROD1730","5","2024/4/15"
"SALE8105","CUST4772","PROD1767","5","2024/9/6"
"SALE8105","CUST4914","PROD1760","1","2024/9/26"
"SALE8105","CUST4987","PROD1731","2","2024/2/17"
"SALE8105","CUST4887","PROD1746","5","2024/9/7"
"SALE8105","CUST4726","PROD1734","1","2024/2/17"
"SALE8105","CUST4996","PROD1737","3","2024/10/31"
"SALE8105","CUST5159","PROD1762","1","2024/2/13"
"SALE8105","CUST5141","PROD1767","2","2024/2/25"
"SALE8105","CUST4814","PROD1739","2","2024/5/28"
"SALE8105","CUST4814","PROD1767","2","2024/5/25"
"SALE8105","CUST4986","PROD1740","3","2024/1/31"
"SALE8105","CUST5037","PROD1738","2","2024/10/8"
"SALE8105","CUST4792","PROD1743","2","2024/9/24"
"SALE8105","CUST4798","PROD1727","2","2024/4/9"
"SALE8105","CUST4845","PROD1752","3","2024/12/23"
"SALE8105","CUST4808","PROD1730","1","2024/5/26"
"SALE8105","CUST5165","PROD1761","2","2024/10/23"
"SALE8105","CUST4993","PROD1725","1","2024/7/11"
"SALE8105","CUST4777","PROD1729","5","2024/7/15"
"SALE8105","CUST4701","PROD1751","5","2024/2/2"
"SALE8105","CUST4701","PROD1743","1","2024/9/7"
"SALE8105","CUST5080","PROD1746","5","2024/5/19"
"SALE8105","CUST4961","PROD1751","1","2024/10/9"
"SALE8105","CUST4685","PROD1757","3","2024/7/28"
"SALE8105","CUST5159","PROD1744","4","2024/1/27"
"SALE8105","CUST4855","PROD1736","3","2024/7/31"
"SALE8105","CUST5179","PROD1751","5","2024/6/16"
"SALE8105","CUST4956","PROD1762","4","2024/12/17"
"SALE8105","CUST5036","PROD1751","4","2024/5/1"
"SALE8105","CUST4850","PROD1763","5","2024/3/4"
"SALE8105","CUST5068","PROD1733","3","2024/3/29"
"SALE8105","CUST4928","PROD1742","2","2024/9/5"
"SALE8105","CUST4811","PROD1745","1","2024/11/20"
"SALE8105","CUST4855","PROD1729","1","2024/9/19"
"SALE8105","CUST5071","PROD1748","5","2024/8/28"
"SALE8105","CUST4798","PROD1736","5","2024/2/12"
"SALE8105","CUST4915","PROD1751","1","2024/3/13"
"SALE8105","CUST4996","PROD1747","3","2024/1/24"
"SALE8105","CUST4956","PROD1763","1","2024/7/31"
"SALE8105","CUST5058","PROD1732","4","2024/12/21"
"SALE8105","CUST5167","PROD1765","3","2024/11/28"
"SALE8105","CUST4818","PROD1730","3","2024/5/29"
"SALE8105","CUST4836","PROD1755","1","2024/2/4"
"SALE8105","CUST4759","PROD1760","2","2024/12/12"
"SALE8105","CUST4821","PROD1740","5","2024/6/14"
"SALE8105","CUST4922","PROD1743","3","2024/10/2"
"SALE8105","CUST4864","PROD1748","5","2024/1/25"
"SALE8105","CUST4996","PROD1754","2","2024/7/21"
"SALE8105","CUST5107","PROD1762","2","2024/11/16"
"SALE8105","CUST5158","PROD1767","1","2024/11/10"
"SALE8105","CUST4851","PROD1733","2","2024/10/9"
"SALE8105","CUST4685","PROD1741","1","2024/6/22"
"SALE8105","CUST5147","PROD1733","2","2024/12/7"
"SALE8105","CUST4930","PROD1756","4","2024/2/11"
"SALE8105","CUST4756","PROD1751","2","2024/10/14"
"SALE8105","CUST4897","PROD1729","5","2024/7/23"
"SALE8105","CUST5021","PROD1756","5","2024/7/30"
"SALE8105","CUST4893","PROD1749","5","2024/8/25"
"SALE8105","CUST5008","PROD1737","5","2024/9/3"
"SALE8105","CUST4932","PROD1725","2","2024/5/28"
"SALE8105","CUST4863","PROD1767","1","2024/12/13"
"SALE8105","CUST5054","PROD1743","4","2024/12/10"
"SALE8105","CUST4886","PROD1761","4","2024/5/23"
"SALE8105","CUST4740","PROD1725","4","2024/7/18"
"SALE8105","CUST5131","PROD1726","5","2024/4/10"
"SALE8105","CUST5087","PROD1754","5","2024/12/3"
"SALE8105","CUST4868","PROD1730","2","2024/6/24"
"SALE8105","CUST5140","PROD1730","5","2024/10/25"
"SALE8105","CUST4916","PROD1752","4","2024/9/14"
"SALE8105","CUST5092","PROD1745","5","2024/2/2"
"SALE8105","CUST5003","PROD1762","4","2024/5/2"
"SALE8105","CUST4956","PROD1738","3","2024/8/18"
"SALE8105","CUST4867","PROD1742","5","2024/11/22"
"SALE8105","CUST4723","PROD1763","2","2024/11/18"
"SALE8105","CUST5142","PROD1750","2","2024/5/18"
"SALE8105","CUST4931","PROD1741","5","2024/7/12"
"SALE8105","CUST5011","PROD1741","3","2024/2/11"
"SALE8105","CUST4864","PROD1755","4","2024/7/16"
"SALE8105","CUST4907","PROD1750","4","2024/10/27"
"SALE8105","CUST4906","PROD1756","5","2024/11/8"
"SALE8105","CUST5004","PROD1758","2","2024/8/20"
"SALE8105","CUST5139","PROD1744","2","2024/8/9"
"SALE8105","CUST5101","PROD1752","3","2024/5/31"
"SALE8105","CUST4992","PROD1747","2","2024/4/3"
"SALE8105","CUST4852","PROD1758","3","2024/12/1"
"SALE8105","CUST4781","PROD1750","4","2024/4/21"
"SALE8105","CUST5084","PROD1739","3","2024/4/17"
"SALE8105","CUST4742","PROD1741","2","2024/7/23"
"SALE8105","CUST5174","PROD1766","3","2024/7/14"
"SALE8105","CUST4855","PROD1734","3","2024/8/22"
"SALE8105","CUST4879","PROD1746","4","2024/11/18"
"SALE8105","CUST5005","PROD1740","2","2024/11/14"
"SALE8105","CUST4735","PROD1732","1","2024/7/21"
"SALE8105","CUST4952","PROD1745","4","2024/7/6"
"SALE8105","CUST4684","PROD1756","2","2024/3/15"
"SALE8105","CUST4806","PROD1760","4","2024/10/19"
"SALE8105","CUST4754","PROD1749","4","2024/10/20"
"SALE8105","CUST5102","PROD1739","5","2024/4/17"
"SALE8105","CUST5150","PROD1727","2","2024/9/23"
"SALE8105","CUST4726","PROD1754","4","2024/9/27"
"SALE8105","CUST5055","PROD1757","3","2024/5/2"
"SALE8105","CUST4979","PROD1762","2","2024/12/26"
"SALE8105","CUST5075","PROD1758","4","2024/9/18"
"SALE8105","CUST4842","PROD1753","4","2024/5/31"
"SALE8105","CUST4867","PROD1767","3","2024/1/26"
"SALE8105","CUST4713","PROD1766","2","2024/2/17"
"SALE8105","CUST4881","PROD1750","2","2024/12/8"
"SALE8105","CUST5067","PROD1757","1","2024/10/6"
"SALE8105","CUST4791","PROD1726","1","2024/1/28"
"SALE8105","CUST4723","PROD1736","3","2024/11/7"
"SALE8105","CUST4786","PROD1731","5","2024/7/29"
"SALE8105","CUST4998","PROD1737","5","2024/1/7"
"SALE8105","CUST4806","PROD1752","5","2024/5/9"
"SALE8105","CUST5002","PROD1756","4","2024/1/5"
"SALE8105","CUST4872","PROD1754","4","2024/6/7"
"SALE8105","CUST5071","PROD1742","4","2024/9/25"
"SALE8105","CUST4696","PROD1736","4","2024/10/5"
"SALE8105","CUST4755","PROD1759","2","2024/3/25"
"SALE8105","CUST4754","PROD1759","2","2024/8/2"
"SALE8105","CUST4824","PROD1729","3","2024/2/17"
"SALE8105","CUST4852","PROD1754","3","2024/2/28"
"SALE8105","CUST4850","PROD1737","4","2024/6/12"
"SALE8105","CUST4729","PROD1765","3","2024/4/21"
"SALE8105","CUST4711","PROD1763","3","2024/2/28"
"SALE8105","CUST4784","PROD1740","2","2024/1/13"
"SALE8105","CUST4723","PROD1727","1","2024/6/11"
"SALE8105","CUST4690","PROD1768","2","2024/8/19"
"SALE8105","CUST4763","PROD1738","5","2024/8/2"
"SALE8105","CUST4955","PROD1762","2","2024/5/27"
"SALE8105","CUST5043","PROD1746","3","2024/3/20"
"SALE8105","CUST5136","PROD1727","1","2024/1/21"
"SALE8105","CUST5103","PROD1757","2","2024/6/17"
"SALE8105","CUST4838","PROD1741","4","2024/2/9"
"SALE8105","CUST4782","PROD1758","3","2024/10/20"
"SALE8105","CUST4780","PROD1745","2","2024/3/30"
"SALE8105","CUST4916","PROD1743","1","2024/5/22"
"SALE8105","CUST5180","PROD1761","4","2024/6/20"
"SALE8105","CUST4819","PROD1756","3","2024/8/20"
"SALE8105","CUST4716","PROD1726","1","2024/2/19"
"SALE8105","CUST5154","PROD1735","5","2024/6/29"
"SALE8105","CUST4727","PROD1754","2","2024/8/25"
"SALE8105","CUST4725","PROD1765","5","2024/10/4"
"SALE8105","CUST4912","PROD1761","3","2024/12/12"
"SALE8105","CUST4853","PROD1733","5","2024/12/5"
"SALE8105","CUST4883","PROD1760","1","2024/2/2"
"SALE8105","CUST4860","PROD1729","5","2024/5/7"
"SALE8105","CUST4991","PROD1768","2","2024/7/18"
"SALE8105","CUST4801","PROD1725","2","2024/12/10"
"SALE8105","CUST5039","PROD1729","5","2024/8/16"
"SALE8105","CUST4710","PROD1725","1","2024/11/4"
"SALE8105","CUST5174","PROD1744","4","2024/10/8"
"SALE8105","CUST5097","PROD1766","5","2024/5/11"
"SALE8105","CUST5077","PROD1754","1","2024/3/19"
"SALE8105","CUST5030","PROD1761","1","2024/6/19"
"SALE8105","CUST4710","PROD1741","1","2024/8/14"
"SALE8105","CUST5019","PROD1738","5","2024/9/19"
"SALE8105","CUST4746","PROD1765","3","2024/11/5"
"SALE8105","CUST5173","PROD1728","3","2024/8/28"
"SALE8105","CUST4767","PROD1731","2","2024/6/17"
"SALE8105","CUST4902","PROD1761","5","2024/7/22"
"SALE8105","CUST5033","PROD1734","1","2024/3/31"
"SALE8105","CUST4760","PROD1725","2","2024/7/24"
"SALE8105","CUST4726","PROD1767","4","2024/6/15"
"SALE8105","CUST5020","PROD1743","4","2024/10/30"
"SALE8105","CUST5175","PROD1754","2","2024/5/11"
"SALE8105","CUST4786","PROD1744","4","2024/10/11"
"SALE8105","CUST5059","PROD1754","2","2024/3/28"
"SALE8105","CUST4695","PROD1753","5","2024/12/21"
"SALE8105","CUST5108","PROD1746","2","2024/5/26"
"SALE8105","CUST5083","PROD1759","5","2024/12/7"
"SALE8105","CUST5021","PROD1759","4","2024/2/13"
"SALE8105","CUST4981","PROD1727","5","2024/11/18"
"SALE8105","CUST4797","PROD1736","1","2024/10/13"
"SALE8105","CUST5092","PROD1752","5","2024/12/5"
"SALE8105","CUST5030","PROD1733","3","2024/12/27"
"SALE8105","CUST4706","PROD1748","4","2024/5/4"
"SALE8105","CUST4698","PROD1760","1","2024/12/27"
"SALE8105","CUST5137","PROD1753","3","2024/6/24"
"SALE8105","CUST4735","PROD1764","1","2024/2/13"
"SALE8105","CUST4870","PROD1738","4","2024/10/25"
"SALE8105","CUST5077","PROD1744","1","2024/9/30"
"SALE8105","CUST5160","PROD1752","1","2024/5/23"
"SALE8105","CUST5083","PROD1728","1","2024/2/2"
"SALE8105","CUST4907","PROD1746","5","2024/11/25"
"SALE8105","CUST5167","PROD1729","1","2024/6/5"
"SALE8105","CUST4859","PROD1742","4","2024/4/14"
"SALE8105","CUST4957","PROD1767","3","2024/7/10"
"SALE8105","CUST4972","PROD1765","3","2024/1/24"
"SALE8105","CUST5069","PROD1743","3","2024/3/19"
"SALE8105","CUST5104","PROD1731","2","2024/5/16"
"SALE8105","CUST5039","PROD1759","3","2024/3/1"
"SALE8105","CUST4867","PROD1744","1","2024/11/27"
"SALE8105","CUST4850","PROD1760","2","2024/10/17"
"SALE8105","CUST4715","PROD1729","5","2024/11/27"
"SALE8105","CUST4841","PROD1761","5","2024/12/2"
"SALE8105","CUST5032","PROD1737","5","2024/8/5"
"SALE8105","CUST4852","PROD1756","1","2024/5/12"
"SALE8105","CUST4968","PROD1737","3","2024/3/6"
"SALE8105","CUST4684","PROD1742","5","2024/8/10"
"SALE8105","CUST5046","PROD1735","3","2024/7/12"
"SALE8105","CUST5177","PROD1769","1","2024/10/10"
"SALE8105","CUST5123","PROD1738","3","2024/10/8"
"SALE8105","CUST5156","PROD1762","5","2024/1/15"
"SALE8105","CUST5006","PROD1766","5","2024/8/27"
"SALE8105","CUST5080","PROD1767","1","2024/7/8"
"SALE8105","CUST5173","PROD1740","1","2024/10/5"
"SALE8105","CUST4984","PROD1744","2","2024/12/11"
"SALE8105","CUST5109","PROD1743","2","2024/7/26"
"SALE8105","CUST4739","PROD1754","4","2024/2/23"
"SALE8105","CUST4800","PROD1745","1","2024/7/21"
"SALE8105","CUST4863","PROD1761","2","2024/9/26"
"SALE8105","CUST5166","PROD1756","5","2024/3/18"
"SALE8105","CUST4950","PROD1768","3","2024/6/29"
"SALE8105","CUST5013","PROD1762","3","2024/7/22"
"SALE8105","CUST5053","PROD1750","3","2024/3/23"
"SALE8105","CUST4949","PROD1749","2","2024/1/4"
"SALE8105","CUST5156","PROD1767","3","2024/7/19"
"SALE8105","CUST4844","PROD1764","1","2024/12/18"
"SALE8105","CUST5019","PROD1743","1","2024/5/13"
"SALE8105","CUST4779","PROD1729","2","2024/9/26"
"SALE8105","CUST5037","PROD1729","2","2024/7/20"
"SALE8105","CUST4981","PROD1744","3","2024/1/28"
"SALE8105","CUST5036","PROD1749","1","2024/4/4"
"SALE8105","CUST5154","PROD1759","5","2024/1/5"
"SALE8105","CUST4985","PROD1758","2","2024/9/13"
"SALE8105","CUST4917","PROD1743","5","2024/11/26"
"SALE8105","CUST5045","PROD1727","4","2024/6/2"
"SALE8105","CUST4895","PROD1767","4","2024/12/18"
"SALE8105","CUST5060","PROD1748","1","2024/10/16"
"SALE8105","CUST5007","PROD1730","1","2024/1/28"
"SALE8105","CUST5026","PROD1767","5","2024/12/23"
"SALE8105","CUST4993","PROD1749","5","2024/10/26"
"SALE8105","CUST5006","PROD1745","4","2024/2/9"
"SALE8105","CUST4872","PROD1764","5","2024/7/26"
"SALE8105","CUST4930","PROD1758","4","2024/7/17"
"SALE8105","CUST4724","PROD1739","1","2024/10/3"
"SALE8105","CUST4867","PROD1757","4","2024/12/9"
"SALE8105","CUST4744","PROD1765","2","2024/2/24"
"SALE8105","CUST4681","PROD1762","3","2024/8/1"
"SALE8105","CUST4771","PROD1766","4","2024/7/22"
"SALE8105","CUST4714","PROD1732","4","2024/5/21"
"SALE8105","CUST5131","PROD1743","3","2024/12/20"
"SALE8105","CUST4816","PROD1758","5","2024/9/25"
"SALE8105","CUST4814","PROD1738","1","2024/2/27"
"SALE8105","CUST4902","PROD1730","3","2024/9/31"
"SALE8105","CUST4947","PROD1743","5","2024/10/24"
"SALE8105","CUST4721","PROD1733","3","2024/6/13"
"SALE8105","CUST5039","PROD1729","3","2024/3/4"
"SALE8105","CUST4910","PROD1768","3","2024/11/11"
"SALE8105","CUST4843","PROD1729","5","2024/10/2"
"SALE8105","CUST4927","PROD1725","1","2024/5/5"
"SALE8105","CUST4919","PROD1760","4","2024/10/14"
"SALE8105","CUST4879","PROD1733","3","2024/7/10"
"SALE8105","CUST5160","PROD1732","4","2024/12/13"
"SALE8105","CUST5079","PROD1765","1","2024/9/21"
"SALE8105","CUST4916","PROD1753","2","2024/9/5"
"SALE8105","CUST5078","PROD1752","5","2024/1/3"
"SALE8105","CUST4918","PROD1741","2","2024/11/29"
"SALE8105","CUST4921","PROD1740","4","2024/1/23"
"SALE8105","CUST5137","PROD1736","1","2024/12/21"
"SALE8105","CUST5131","PROD1742","3","2024/4/12"
"SALE8105","CUST4702","PROD1730","3","2024/8/17"
"SALE8105","CUST5058","PROD1736","5","2024/5/13"
"SALE8105","CUST4681","PROD1763","1","2024/4/10"
"SALE8105","CUST5166","PROD1744","3","2024/4/22"
"SALE8105","CUST5038","PROD1740","2","2024/9/8"
"SALE8105","CUST4831","PROD1753","1","2024/4/15"
"SALE8105","CUST4868","PROD1763","1","2024/12/10"
"SALE8105","CUST5056","PROD1755","5","2024/8/25"
"SALE8105","CUST4813","PROD1746","5","2024/10/7"
"SALE8105","CUST5129","PROD1750","5","2024/4/22"
"SALE8105","CUST5019","PROD1744","1","2024/8/15"
"SALE8105","CUST5159","PROD1761","4","2024/7/28"
"SALE8105","CUST4952","PROD1744","5","2024/5/20"
"SALE8105","CUST4749","PROD1740","1","2024/5/25"
"SALE8105","CUST4709","PROD1746","1","2024/11/9"
"SALE8105","CUST5122","PROD1744","5","2024/1/23"
"SALE8105","CUST4956","PROD1765","5","2024/3/22"
"SALE8105","CUST4859","PROD1742","1","2024/12/9"
"SALE8105","CUST4882","PROD1761","3","2024/11/26"
"SALE8105","CUST4780","PROD1751","4","2024/9/9"
"SALE8105","CUST4718","PROD1732","5","2024/3/11"
"SALE8105","CUST4966","PROD1765","3","2024/12/6"
"SALE8105","CUST4876","PROD1749","3","2024/8/2"
"SALE8105","CUST4693","PROD1725","5","2024/9/19"
"SALE8105","CUST4728","PROD1735","1","2024/2/27"
"SALE8105","CUST5095","PROD1731","5","2024/2/26"
"SALE8105","CUST4888","PROD1737","5","2024/6/18"
"SALE8105","CUST5025","PROD1765","4","2024/1/21"
"SALE8105","CUST4814","PROD1765","1","2024/3/13"
"SALE8105","CUST4966","PROD1736","1","2024/1/15"
"SALE8105","CUST4987","PROD1741","4","2024/2/11"
"SALE8105","CUST5072","PROD1762","3","2024/8/4"
"SALE8105","CUST4852","PROD1742","3","2024/12/15"
"SALE8105","CUST4780","PROD1752","2","2024/8/23"
"SALE8105","CUST5069","PROD1730","2","2024/10/2"
"SALE8105","CUST4791","PROD1730","2","2024/4/28"
"SALE8105","CUST5177","PROD1764","1","2024/9/20"
"SALE8105","CUST5098","PROD1757","1","2024/3/28"
"SALE8105","CUST5136","PROD1748","4","2024/11/21"
"SALE8105","CUST4718","PROD1744","4","2024/11/10"
"SALE8105","CUST4779","PROD1754","1","2024/12/10"
"SALE8105","CUST5169","PROD1763","3","2024/12/3"
"SALE8105","CUST4997","PROD1729","5","2024/11/5"
"SALE8105","CUST5098","PROD1726","1","2024/10/19"
"SALE8105","CUST4936","PROD1726","2","2024/6/5"
"SALE8105","CUST4804","PROD1725","5","2024/7/29"
"SALE8105","CUST4715","PROD1751","1","2024/4/25"
"SALE8105","CUST4900","PROD1743","4","2024/2/28"
"SALE8105","CUST4806","PROD1769","2","2024/1/22"
"SALE8105","CUST5034","PROD1755","1","2024/2/14"
"SALE8105","CUST4997","PROD1730","3","2024/12/10"
"SALE8105","CUST4910","PROD1735","4","2024/1/16"
"SALE8105","CUST5146","PROD1726","5","2024/1/17"
"SALE8105","CUST4796","PROD1734","5","2024/6/16"
"SALE8105","CUST4870","PROD1730","1","2024/6/28"
"SALE8105","CUST4756","PROD1735","1","2024/3/12"
"SALE8105","CUST4935","PROD1761","2","2024/3/9"
"SALE8105","CUST4838","PROD1764","1","2024/3/20"
"SALE8105","CUST4926","PROD1747","3","2024/12/19"
"SALE8105","CUST4746","PROD1759","5","2024/5/21"
"SALE8105","CUST5048","PROD1732","4","2024/7/10"
"SALE8105","CUST4927","PROD1741","5","2024/6/15"
"SALE8105","CUST4712","PROD1745","1","2024/10/22"
"SALE8105","CUST4765","PROD1734","4","2024/1/5"
"SALE8105","CUST5150","PROD1737","2","2024/5/25"
"SALE8105","CUST4827","PROD1740","5","2024/5/15"
"SALE8105","CUST5041","PROD1734","1","2024/7/9"
